202204|2|0140A031|01|40|A031|서울 기타 건대입구|서울|기타|건대입구|11215|0|69.11|99.7445111903|4.4109167265|0.3345953632|-0.2403708111|0.5749661743|202204
202204|2|0140A032|01|40|A032|서울 기타 경희대|서울|기타|경희대|11230|0|49.11|100.551312476|2.5144889157|0.3661339476|-0.3861807842|0.7523147317|202204
202204|2|0140A033|01|40|A033|서울 기타 구로디지털단지역|서울|기타|구로디지털단지역|11530|0|44|99.8422084888|13.0729306057|0.6330197728|-0.0492808908|0.6823006636|202204
202204|2|0140A034|01|40|A034|서울 기타 군자|서울|기타|군자|11215|0|35.81|100.5423755509|8.4463397545|0.7222415812|0.0960502585|0.6261913227|202204
202204|2|0140A035|01|40|A035|서울 기타 노량진|서울|기타|노량진|11590|0|47.26|99.1220270417|7.4216643079|0.9358500873|0.1872241008|0.7486259865|202204
202204|2|0140A037|01|40|A037|서울 기타 독산/시흥|서울|기타|독산/시흥|11545|0|33.23|99.9097317114|15.4740546071|0.8404404864|0.1152742099|0.7251662765|202204
202204|2|0140A038|01|40|A038|서울 기타 뚝섬|서울|기타|뚝섬|11200|0|43.81|102.7233787087|2.5613211245|0.6208323312|0.1884301685|0.4324021627|202204
202204|2|0140A040|01|40|A040|서울 기타 목동|서울|기타|목동|11470|0|33.57|100.2373664143|8.2509219638|0.7795958967|-0.0519135772|0.8315094739|202204
202204|2|0140A041|01|40|A041|서울 기타 미아사거리|서울|기타|미아사거리|11305|0|38.55|100.9000174263|12.6948991807|0.5024777261|-0.2264957413|0.7289734673|202204
202204|2|0140A042|01|40|A042|서울 기타 불광역|서울|기타|불광역|11380|0|38.51|99.9275437478|14.8506386254|0.53929815|-0.2644002612|0.8036984112|202204
202204|2|0140A043|01|40|A043|서울 기타 사당|서울|기타|사당|11590|0|59.93|100.0502035731|10.0856622176|1.2107881728|0.4740174912|0.7367706817|202204
202204|2|0140A044|01|40|A044|서울 기타 상계역|서울|기타|상계역|11350|0|29.62|99.6008752735|7.5856103235|0.495933745|-0.2951814704|0.7911152154|202204
202204|2|0140A045|01|40|A045|서울 기타 서울대입구역|서울|기타|서울대입구역|11620|0|80.17|99.9618835598|9.1300799259|0.8332890543|-0.1059942209|0.9392832753|202204
202204|2|0140A046|01|40|A046|서울 기타 성신여대|서울|기타|성신여대|11290|0|47.48|100.5884656499|10.6103733125|0.6462594281|-0.3259325905|0.9721920186|202204
202204|2|0140A047|01|40|A047|서울 기타 수유|서울|기타|수유|11305|0|50.01|101.1087774142|3.7542411004|0.619740727|-0.2448604159|0.8646011429|202204
202204|2|0140A048|01|40|A048|서울 기타 숙명여대|서울|기타|숙명여대|11170|0|38.84|100.9461587094|7.1893844338|0.6935362604|0.3046773694|0.388858891|202204
202204|2|0140A049|01|40|A049|서울 기타 신림역|서울|기타|신림역|11620|0|64.76|100.4676916008|1.5707261159|1.0622709937|0.2339743041|0.8282966896|202204
202204|2|0140A050|01|40|A050|서울 기타 연신내|서울|기타|연신내|11380|0|46.71|99.9068623144|9.9398823583|0.7444905218|-0.1503078246|0.8947983464|202204
202204|2|0140A051|01|40|A051|서울 기타 오류동역|서울|기타|오류동역|11530|0|49.57|100.1052845974|4.5590389302|0.7928350665|-0.0321364137|0.8249714802|202204
202204|2|0140A052|01|40|A052|서울 기타 왕십리|서울|기타|왕십리|11200|0|41.99|100.9573836016|0.9059150861|0.6358136689|0.0202511473|0.6155625216|202204
202204|2|0140A053|01|40|A053|서울 기타 용산역|서울|기타|용산역|11170|0|26.38|101.670939304|12.8730010295|1.2295392127|0.7349366886|0.4946025242|202204
202204|2|0140A054|01|40|A054|서울 기타 이태원|서울|기타|이태원|11170|0|57.42|100.5772589095|0|0.9441537975|0.3609552554|0.5831985421|202204
202204|2|0140A055|01|40|A055|서울 기타 잠실/송파|서울|기타|잠실/송파|11710|0|44.15|100.3579473117|10.428834657|0.3474254766|-0.1783086937|0.5257341702|202204
202204|2|0140A056|01|40|A056|서울 기타 잠실새내역|서울|기타|잠실새내역|11710|0|36.37|99.7553272617|5.7619974246|0.2810019531|-0.4039232212|0.6849251743|202204
202204|2|0140A057|01|40|A057|서울 기타 장안동|서울|기타|장안동|11230|0|36.13|100.4821475111|7.5378379128|0.3525265307|-0.440360339|0.7928868696|202204
202204|2|0140A058|01|40|A058|서울 기타 천호|서울|기타|천호|11740|0|46.97|100.1588680854|6.0571474966|0.9723847222|0.2365468801|0.7358378422|202204
202204|2|0140A059|01|40|A059|서울 기타 청량리|서울|기타|청량리|11230|0|45.16|99.0395087313|10.0400033583|0.3552195248|-0.2575630754|0.6127826002|202204
202204|2|0140A060|01|40|A060|서울 기타 혜화동|서울|기타|혜화동|11110|0|61.65|98.9977006912|9.2907913384|0.362759503|-0.2795138807|0.6422733837|202204
202204|2|0140A061|01|40|A061|서울 기타 화곡|서울|기타|화곡|11500|0|35.28|99.8888478581|13.5520045841|0.8615774843|0.0605089598|0.8010685245|202204
202204|2|0140A064|01|40|A064|서울 기타 구의역|서울|기타|구의역|11215|0|38.67|100.6831146606|2.5400079418|0.1441364509|-0.4461284465|0.5902648973|202204
202204|2|0140A065|01|40|A065|서울 기타 상봉역|서울|기타|상봉역|11260|0|39|100.5683685267|6.5429786489|0.2897882439|-0.2936908866|0.5834791306|202204
202204|2|020000000|02|00|00000|부산  전체|부산||전체||1|29.08|99.9724143547|15.5616847058|0.8942565798|0.1142335097|0.7800230701|202204
202204|2|0200B001|02|00|B001|부산  경성대/부경대|부산||경성대/부경대|26290|0|36.81|99.8593167124|10.2673281247|1.1470649532|0.1795918148|0.9674731384|202204
202204|2|0200B002|02|00|B002|부산  광안리|부산||광안리|26500|0|24.99|100.2580899374|18.5893585315|0.8880708259|0.2878262808|0.600244545|202204
202204|2|0200B003|02|00|B003|부산  남포동|부산||남포동|26110|0|60.72|99.5353546118|25.8699780183|0.831547604|-0.021435624|0.852983228|202204
202204|2|0200B004|02|00|B004|부산  남항동|부산||남항동|26200|0|14.58|99.4059405941|19.6532741129|0.6273560169|-0.039039428|0.6663954449|202204
202204|2|0200B005|02|00|B005|부산  덕천역|부산||덕천역|26320|0|49.17|99.1160161023|11.5519469119|1.0244853454|0.1809000423|0.8435853031|202204
202204|2|0200B006|02|00|B006|부산  동래역|부산||동래역|26260|0|23.69|100.3077563715|5.9384809368|0.9424170318|0.176514543|0.7659024889|202204
202204|2|0200B009|02|00|B009|부산  부산대학앞|부산||부산대학앞|26410|0|45.3|98.6710729511|24.8023868568|0.7581487994|0.1552807669|0.6028680325|202204
202204|2|0200B010|02|00|B010|부산  부산역|부산||부산역|26170|0|17.98|99.4978078916|16.4275445397|0.8672016409|-0.0426139749|0.9098156158|202204
202204|2|0200B011|02|00|B011|부산  부전시장|부산||부전시장|26230|0|30.32|99.9207884345|22.0590005086|0.6453348994|-0.2049085768|0.8502434762|202204
202204|2|0200B012|02|00|B012|부산  사상역|부산||사상역|26530|0|16.22|99.8594714128|15.6159050535|0.7383379846|0.1663586491|0.5719793355|202204
202204|2|0200B013|02|00|B013|부산  사직야구장|부산||사직야구장|26260|0|30.3|100.1478118566|10.3432240834|1.2394883348|0.4004491289|0.8390392059|202204
202204|2|0200B014|02|00|B014|부산  서면/전포|부산||서면/전포|26230|0|48.32|99.8943497578|13.2764476016|0.9200401446|0.1197107117|0.8003294329|202204
202204|2|0200B016|02|00|B016|부산  송정해수욕장|부산||송정해수욕장|26350|0|18.16|99.7815302423|10.6106554113|0.6478442097|-0.0096769283|0.657521138|202204
202204|2|0200B017|02|00|B017|부산  수영역|부산||수영역|26500|0|28.09|99.9347653142|12.2338590275|1.1066153343|0.2489688598|0.8576464745|202204
202204|2|0200B018|02|00|B018|부산  연산로터리|부산||연산로터리|26470|0|23.3|99.3973592357|7.6328483998|0.9815112933|0.0256680669|0.9558432263|202204
202204|2|0200B019|02|00|B019|부산  온천장|부산||온천장|26260|0|21.54|100.2585732512|22.8682308985|1.0182783552|0.3614298183|0.6568485369|202204
202204|2|0200B021|02|00|B021|부산  하단역|부산||하단역|26380|0|27.86|100.2035305154|20.0060727049|0.8547232511|0.1625530568|0.6921701943|202204
202204|2|0200B022|02|00|B022|부산  해운대|부산||해운대|26350|0|31.54|100.4658314351|10.9609743912|0.689075492|0.0692314403|0.6198440516|202204
